NaN,0.00040,0.00119,0.00198,0.00278,0.00358,0.00437,0.00518,0.00598,0.00679,0.00760,0.00842,0.00924,0.01006,0.01089,0.01172,0.01256,0.01341,0.01426,0.01511,0.01597,0.01684,0.01770,0.01857,0.01945,0.02033,0.02121,0.02209,0.02297,0.02385,0.02473,0.02561,0.02648,0.02735,0.02821,0.02906,0.02991,0.03074,0.03156,0.03237,0.03316,0.03394,0.03469,0.03543,0.03614,0.03683,0.03749,0.03813,0.03874,0.03932,0.03987,0.04039,0.04087,0.04132,0.04173,0.04211,0.04245,0.04275,0.04301,0.04323,0.04341,0.04355,0.04365,0.04371,0.04373,0.04371,0.04364,0.04354,0.04339,0.04320,0.04297,0.04271,0.04240,0.04205,0.04167,0.04125,0.04080,0.04031,0.03978,0.03923,0.03864,0.03802,0.03738,0.03671,0.03601,0.03529,0.03454,0.03378,0.03300,0.03220,0.03138,0.03055,0.02971,0.02885,0.02799,0.02712,0.02624,0.02535,0.02446,0.02357,0.02268,0.02179,0.02089,0.02000,0.01911,0.01822,0.01733,0.01645,0.01557,0.01469,0.01382,0.01295,0.01209,0.01123,0.01038,0.00953,0.00869,0.00785,0.00701,0.00618,0.00535,0.00452,0.00369,0.00287,0.00205,0.00123,0.00041,NaN
NaN,0.00044,0.00131,0.00219,0.00307,0.00395,0.00483,0.00571,0.00660,0.00749,0.00839,0.00929,0.01020,0.01111,0.01203,0.01295,0.01388,0.01481,0.01575,0.01670,0.01765,0.01861,0.01957,0.02053,0.02150,0.02248,0.02345,0.02443,0.02541,0.02638,0.02736,0.02833,0.02930,0.03027,0.03123,0.03218,0.03311,0.03404,0.03496,0.03585,0.03673,0.03760,0.03844,0.03926,0.04005,0.04082,0.04156,0.04227,0.04295,0.04360,0.04421,0.04478,0.04532,0.04582,0.04628,0.04670,0.04708,0.04741,0.04770,0.04795,0.04815,0.04831,0.04842,0.04849,0.04851,0.04848,0.04841,0.04829,0.04813,0.04792,0.04766,0.04737,0.04703,0.04664,0.04621,0.04575,0.04524,0.04469,0.04411,0.04349,0.04284,0.04215,0.04143,0.04068,0.03991,0.03910,0.03828,0.03743,0.03655,0.03566,0.03475,0.03383,0.03289,0.03194,0.03098,0.03001,0.02904,0.02805,0.02707,0.02608,0.02509,0.02409,0.02310,0.02211,0.02112,0.02014,0.01916,0.01818,0.01720,0.01623,0.01527,0.01431,0.01336,0.01241,0.01147,0.01053,0.00959,0.00866,0.00774,0.00682,0.00590,0.00499,0.00408,0.00317,0.00226,0.00136,0.00045,NaN
NaN,0.00048,0.00144,0.00239,0.00335,0.00432,0.00528,0.00625,0.00722,0.00820,0.00918,0.01017,0.01116,0.01216,0.01316,0.01417,0.01519,0.01621,0.01724,0.01828,0.01932,0.02037,0.02143,0.02249,0.02355,0.02462,0.02570,0.02677,0.02785,0.02892,0.03000,0.03107,0.03214,0.03320,0.03426,0.03530,0.03634,0.03736,0.03837,0.03936,0.04033,0.04129,0.04221,0.04312,0.04400,0.04485,0.04566,0.04645,0.04720,0.04791,0.04859,0.04922,0.04982,0.05037,0.05088,0.05134,0.05176,0.05213,0.05245,0.05272,0.05295,0.05312,0.05324,0.05332,0.05334,0.05331,0.05323,0.05310,0.05292,0.05269,0.05241,0.05208,0.05170,0.05128,0.05081,0.05029,0.04973,0.04913,0.04848,0.04780,0.04708,0.04632,0.04552,0.04470,0.04384,0.04295,0.04204,0.04110,0.04014,0.03915,0.03815,0.03713,0.03610,0.03505,0.03399,0.03292,0.03185,0.03076,0.02968,0.02859,0.02750,0.02641,0.02532,0.02423,0.02314,0.02206,0.02098,0.01991,0.01884,0.01777,0.01672,0.01567,0.01462,0.01358,0.01255,0.01152,0.01050,0.00948,0.00847,0.00746,0.00646,0.00546,0.00446,0.00347,0.00247,0.00148,0.00049,NaN
NaN,0.00052,0.00156,0.00260,0.00364,0.00469,0.00573,0.00678,0.00784,0.00890,0.00997,0.01104,0.01211,0.01320,0.01429,0.01539,0.01650,0.01761,0.01873,0.01986,0.02100,0.02214,0.02329,0.02445,0.02561,0.02677,0.02794,0.02912,0.03029,0.03147,0.03264,0.03382,0.03498,0.03615,0.03730,0.03845,0.03958,0.04070,0.04181,0.04289,0.04396,0.04500,0.04602,0.04701,0.04798,0.04891,0.04981,0.05067,0.05149,0.05227,0.05301,0.05371,0.05437,0.05497,0.05553,0.05604,0.05650,0.05690,0.05725,0.05755,0.05780,0.05799,0.05812,0.05820,0.05823,0.05820,0.05811,0.05797,0.05777,0.05751,0.05721,0.05685,0.05643,0.05597,0.05545,0.05488,0.05427,0.05361,0.05290,0.05215,0.05136,0.05052,0.04965,0.04875,0.04781,0.04683,0.04583,0.04480,0.04375,0.04267,0.04157,0.04045,0.03932,0.03817,0.03701,0.03584,0.03467,0.03348,0.03230,0.03111,0.02992,0.02872,0.02753,0.02635,0.02516,0.02398,0.02280,0.02163,0.02047,0.01931,0.01816,0.01702,0.01588,0.01475,0.01363,0.01251,0.01140,0.01029,0.00919,0.00810,0.00701,0.00592,0.00484,0.00376,0.00269,0.00161,0.00054,NaN
NaN,0.00056,0.00168,0.00280,0.00393,0.00505,0.00618,0.00731,0.00845,0.00960,0.01075,0.01190,0.01307,0.01424,0.01542,0.01660,0.01780,0.01900,0.02022,0.02144,0.02267,0.02390,0.02515,0.02640,0.02766,0.02893,0.03020,0.03147,0.03274,0.03402,0.03530,0.03657,0.03784,0.03911,0.04036,0.04161,0.04285,0.04407,0.04527,0.04645,0.04762,0.04875,0.04986,0.05095,0.05200,0.05301,0.05399,0.05493,0.05583,0.05668,0.05749,0.05825,0.05897,0.05963,0.06024,0.06079,0.06129,0.06173,0.06212,0.06245,0.06271,0.06292,0.06307,0.06316,0.06318,0.06315,0.06305,0.06290,0.06268,0.06240,0.06207,0.06167,0.06122,0.06072,0.06015,0.05953,0.05886,0.05814,0.05737,0.05655,0.05569,0.05478,0.05383,0.05284,0.05181,0.05075,0.04966,0.04854,0.04739,0.04621,0.04501,0.04380,0.04256,0.04131,0.04005,0.03878,0.03750,0.03622,0.03492,0.03363,0.03234,0.03104,0.02975,0.02846,0.02718,0.02590,0.02463,0.02336,0.02210,0.02085,0.01960,0.01837,0.01714,0.01591,0.01470,0.01349,0.01229,0.01110,0.00992,0.00873,0.00756,0.00639,0.00522,0.00406,0.00290,0.00174,0.00058,NaN
NaN,0.00060,0.00180,0.00300,0.00421,0.00541,0.00663,0.00784,0.00906,0.01029,0.01152,0.01276,0.01401,0.01527,0.01654,0.01781,0.01910,0.02039,0.02170,0.02301,0.02433,0.02567,0.02701,0.02836,0.02971,0.03108,0.03245,0.03382,0.03520,0.03658,0.03796,0.03934,0.04071,0.04208,0.04344,0.04479,0.04613,0.04745,0.04876,0.05004,0.05130,0.05254,0.05374,0.05492,0.05606,0.05716,0.05822,0.05924,0.06022,0.06115,0.06203,0.06285,0.06363,0.06435,0.06501,0.06561,0.06615,0.06663,0.06705,0.06741,0.06770,0.06792,0.06808,0.06818,0.06821,0.06817,0.06807,0.06790,0.06766,0.06736,0.06700,0.06657,0.06608,0.06553,0.06492,0.06425,0.06352,0.06273,0.06190,0.06101,0.06007,0.05908,0.05805,0.05698,0.05586,0.05471,0.05352,0.05230,0.05106,0.04978,0.04848,0.04717,0.04583,0.04448,0.04311,0.04173,0.04035,0.03896,0.03756,0.03616,0.03476,0.03337,0.03197,0.03058,0.02920,0.02782,0.02645,0.02508,0.02373,0.02238,0.02104,0.01971,0.01839,0.01707,0.01577,0.01447,0.01319,0.01191,0.01063,0.00937,0.00811,0.00685,0.00560,0.00435,0.00311,0.00186,0.00062,NaN
NaN,0.00064,0.00192,0.00320,0.00449,0.00578,0.00707,0.00836,0.00967,0.01098,0.01229,0.01362,0.01495,0.01630,0.01765,0.01901,0.02039,0.02177,0.02317,0.02458,0.02599,0.02742,0.02886,0.03031,0.03176,0.03323,0.03470,0.03618,0.03766,0.03914,0.04063,0.04211,0.04359,0.04507,0.04654,0.04799,0.04944,0.05087,0.05227,0.05366,0.05502,0.05636,0.05766,0.05893,0.06017,0.06136,0.06251,0.06361,0.06467,0.06567,0.06662,0.06752,0.06835,0.06913,0.06985,0.07050,0.07108,0.07160,0.07206,0.07244,0.07275,0.07300,0.07317,0.07327,0.07331,0.07327,0.07315,0.07297,0.07272,0.07239,0.07200,0.07154,0.07101,0.07041,0.06975,0.06902,0.06824,0.06739,0.06648,0.06552,0.06451,0.06344,0.06232,0.06116,0.05996,0.05871,0.05743,0.05611,0.05476,0.05339,0.05198,0.05056,0.04912,0.04766,0.04618,0.04470,0.04321,0.04171,0.04020,0.03870,0.03720,0.03570,0.03420,0.03270,0.03122,0.02974,0.02827,0.02680,0.02535,0.02390,0.02247,0.02105,0.01963,0.01823,0.01684,0.01545,0.01407,0.01271,0.01135,0.00999,0.00865,0.00731,0.00597,0.00464,0.00331,0.00199,0.00066,NaN
NaN,0.00068,0.00204,0.00340,0.00477,0.00613,0.00751,0.00888,0.01027,0.01166,0.01306,0.01447,0.01589,0.01732,0.01876,0.02021,0.02167,0.02315,0.02464,0.02614,0.02765,0.02917,0.03071,0.03226,0.03381,0.03538,0.03695,0.03854,0.04012,0.04171,0.04331,0.04490,0.04649,0.04807,0.04965,0.05122,0.05277,0.05430,0.05582,0.05732,0.05878,0.06022,0.06163,0.06299,0.06432,0.06561,0.06685,0.06804,0.06917,0.07026,0.07128,0.07225,0.07315,0.07399,0.07476,0.07546,0.07609,0.07665,0.07714,0.07755,0.07789,0.07816,0.07834,0.07845,0.07849,0.07844,0.07832,0.07813,0.07785,0.07750,0.07708,0.07658,0.07601,0.07537,0.07466,0.07387,0.07303,0.07211,0.07114,0.07010,0.06900,0.06785,0.06665,0.06540,0.06410,0.06276,0.06138,0.05996,0.05851,0.05702,0.05551,0.05398,0.05243,0.05086,0.04928,0.04768,0.04608,0.04447,0.04286,0.04124,0.03963,0.03802,0.03642,0.03482,0.03323,0.03165,0.03008,0.02852,0.02697,0.02543,0.02390,0.02238,0.02087,0.01938,0.01789,0.01642,0.01496,0.01350,0.01206,0.01062,0.00919,0.00776,0.00634,0.00493,0.00352,0.00211,0.00070,NaN
NaN,0.00072,0.00216,0.00360,0.00504,0.00649,0.00794,0.00940,0.01086,0.01234,0.01382,0.01531,0.01682,0.01833,0.01986,0.02140,0.02295,0.02452,0.02610,0.02769,0.02930,0.03092,0.03255,0.03420,0.03586,0.03753,0.03921,0.04089,0.04259,0.04429,0.04599,0.04769,0.04939,0.05109,0.05278,0.05446,0.05612,0.05777,0.05940,0.06100,0.06258,0.06412,0.06563,0.06710,0.06853,0.06991,0.07125,0.07252,0.07375,0.07491,0.07601,0.07705,0.07802,0.07892,0.07975,0.08050,0.08118,0.08179,0.08231,0.08275,0.08312,0.08340,0.08360,0.08372,0.08376,0.08371,0.08358,0.08337,0.08307,0.08270,0.08224,0.08171,0.08110,0.08041,0.07964,0.07880,0.07789,0.07691,0.07586,0.07474,0.07357,0.07233,0.07104,0.06969,0.06830,0.06686,0.06537,0.06385,0.06229,0.06070,0.05908,0.05743,0.05577,0.05408,0.05239,0.05068,0.04896,0.04724,0.04552,0.04379,0.04207,0.04036,0.03864,0.03694,0.03525,0.03356,0.03189,0.03023,0.02858,0.02694,0.02532,0.02370,0.02211,0.02052,0.01895,0.01738,0.01583,0.01429,0.01276,0.01124,0.00972,0.00821,0.00671,0.00522,0.00372,0.00223,0.00074,NaN
NaN,0.00076,0.00227,0.00379,0.00531,0.00684,0.00837,0.00991,0.01145,0.01301,0.01457,0.01615,0.01773,0.01933,0.02095,0.02258,0.02422,0.02587,0.02755,0.02923,0.03094,0.03266,0.03439,0.03614,0.03790,0.03967,0.04146,0.04325,0.04506,0.04687,0.04868,0.05050,0.05231,0.05413,0.05593,0.05773,0.05951,0.06127,0.06301,0.06473,0.06642,0.06807,0.06969,0.07127,0.07280,0.07428,0.07571,0.07708,0.07839,0.07964,0.08082,0.08193,0.08297,0.08394,0.08483,0.08563,0.08636,0.08701,0.08757,0.08804,0.08843,0.08874,0.08895,0.08908,0.08912,0.08907,0.08893,0.08870,0.08839,0.08799,0.08750,0.08693,0.08627,0.08553,0.08471,0.08381,0.08283,0.08178,0.08066,0.07946,0.07820,0.07688,0.07549,0.07405,0.07255,0.07101,0.06941,0.06778,0.06611,0.06441,0.06267,0.06091,0.05913,0.05733,0.05552,0.05369,0.05186,0.05002,0.04819,0.04635,0.04452,0.04269,0.04087,0.03906,0.03726,0.03547,0.03369,0.03193,0.03018,0.02845,0.02673,0.02502,0.02333,0.02165,0.01999,0.01834,0.01670,0.01507,0.01346,0.01185,0.01025,0.00866,0.00708,0.00550,0.00392,0.00235,0.00078,NaN
NaN,0.00080,0.00239,0.00398,0.00558,0.00719,0.00879,0.01041,0.01204,0.01367,0.01532,0.01697,0.01864,0.02033,0.02203,0.02374,0.02547,0.02722,0.02899,0.03077,0.03257,0.03439,0.03622,0.03807,0.03993,0.04181,0.04371,0.04561,0.04753,0.04945,0.05138,0.05331,0.05525,0.05718,0.05910,0.06101,0.06292,0.06480,0.06666,0.06849,0.07030,0.07207,0.07380,0.07548,0.07712,0.07871,0.08024,0.08170,0.08311,0.08444,0.08571,0.08690,0.08801,0.08904,0.08999,0.09086,0.09163,0.09232,0.09292,0.09343,0.09385,0.09417,0.09440,0.09454,0.09458,0.09453,0.09438,0.09414,0.09380,0.09338,0.09285,0.09224,0.09154,0.09075,0.08987,0.08891,0.08787,0.08674,0.08554,0.08426,0.08291,0.08149,0.08001,0.07846,0.07686,0.07521,0.07351,0.07176,0.06998,0.06815,0.06630,0.06442,0.06252,0.06060,0.05867,0.05672,0.05477,0.05282,0.05086,0.04891,0.04696,0.04502,0.04309,0.04117,0.03926,0.03737,0.03549,0.03362,0.03177,0.02994,0.02813,0.02633,0.02454,0.02278,0.02102,0.01928,0.01756,0.01585,0.01415,0.01246,0.01077,0.00910,0.00744,0.00578,0.00412,0.00247,0.00082,NaN
NaN,0.00083,0.00250,0.00417,0.00585,0.00753,0.00921,0.01091,0.01261,0.01433,0.01605,0.01779,0.01954,0.02131,0.02310,0.02490,0.02672,0.02856,0.03042,0.03229,0.03419,0.03610,0.03804,0.03999,0.04196,0.04395,0.04595,0.04797,0.05000,0.05204,0.05408,0.05614,0.05819,0.06024,0.06229,0.06433,0.06635,0.06836,0.07034,0.07230,0.07422,0.07611,0.07796,0.07976,0.08151,0.08320,0.08484,0.08641,0.08791,0.08933,0.09068,0.09195,0.09314,0.09424,0.09526,0.09618,0.09701,0.09774,0.09838,0.09893,0.09937,0.09972,0.09996,0.10011,0.10015,0.10009,0.09994,0.09968,0.09932,0.09887,0.09831,0.09766,0.09691,0.09607,0.09513,0.09410,0.09299,0.09179,0.09050,0.08914,0.08770,0.08618,0.08460,0.08295,0.08124,0.07948,0.07766,0.07579,0.07389,0.07194,0.06997,0.06796,0.06594,0.06389,0.06184,0.05977,0.05769,0.05562,0.05354,0.05147,0.04940,0.04735,0.04530,0.04327,0.04126,0.03926,0.03727,0.03531,0.03336,0.03143,0.02952,0.02762,0.02575,0.02389,0.02205,0.02022,0.01841,0.01661,0.01483,0.01305,0.01129,0.00954,0.00779,0.00605,0.00432,0.00259,0.00086,NaN
